"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 200"
"errors: 266"
"haskell demerits lower: 265"
"seeds: "
"Equal -1490081304084660436, 3562477082869650716"
"Equal 4270186198677489279, 1577785808652845859"
"Equal 1327801343249774785, 8051967721603157739"
"Equal -289105568685442448, 4387445674559674043"
"Equal 7701847635001581730, 8390016557355681227"
"Equal -1470881734055225727, 459384026261820905"
"Equal -3811832914839741878, -5964254565297660809"
"Equal 3389749647355697451, 1384425758447699726"
"Equal 5134933755879138094, -5858240075904962071"
"Equal 5202062930557508459, 7437784778773137396"
"Equal -1200686877681948112, -7889201297096099579"
"Equal -7909431891423536903, -1912905740533555063"
"Equal -5741500612660138166, 6751383867063333108"
"Equal 9148132433592691956, 601009380570727956"
"Haskell lower 2479531799939056158, -6493478937287703185"
"Equal 1187487014060919493, -6075479996083237874"
"Equal -1265883460158458212, 384896785335778568"
"Equal 3953771910433497896, 1256704592679714398"
"Equal -303304348544044963, -6632559599109322199"
"Equal 6934918134790438478, 1015432689137725401"
"Equal 2041925113830394388, 701203146725177776"
"Equal -6752348698312005524, -8839132056243874393"
"Equal 5076236385457765842, 4616749390728832420"
"Equal -797268442142821803, -1255861889758836238"
"Equal -3050052819919864157, 7733322387558240299"
"Equal -6184797180253523848, 1724663170874566894"
"Equal 7582265577708514708, 8494492594475692935"
"Equal -6600499034480262552, -5776105753201738776"
"Equal 3917953470920920508, -3244297492212887580"
"Equal -8077200912148076065, 5931629082311177257"
"Equal 4840730732707854166, -1654518963060194131"
"Equal 1740617796077849571, -3540849902624003235"
"Equal -3958135787742766831, -2354910567937099952"
"Equal 880397757237540782, 5846798570308920975"
"Equal 7713692778293480031, -6765608825953756607"
"Equal 7529585570497568445, -1346936129645825652"
"Equal -8012269612660676822, 260991061918232699"
"Equal -6142512891007981592, -6533055061459052545"
"Equal 5215951050390955106, 7840901147061168936"
"Equal -6037519592592983261, -761411925855239878"
"Equal 2168029542273224807, -810670252896934989"
"Equal -3677980477031826043, 2242178254441511085"
"Equal 7326842490896340945, -4889297442537294212"
"Equal -6617992360651030171, -8464476065539307278"
"Equal 7542525822241827151, -1438309551279357334"
"Equal -5017526172574399590, -4425276121287303917"
"Equal -2270868727737783379, -4630786702950439531"
"Equal 7557459800790502119, 6878377897301457289"
"Equal -1505447206630607600, -1793671955243200812"
"Equal -7208220873193234839, -2366348198502965063"
"Equal -6950358283027590202, 5268045619189032245"
"Equal 1728013779973772013, 992047259729402544"
"Equal -4977901547262779922, -5224909192663779012"
"Equal -7566681022923776201, -2731791281365261192"
"Equal 1405136491976036772, -8492878705381262820"
"Equal -7953618552454502387, -2426137340803056879"
"Equal -7104547640837323398, 3717928563075552228"
"Equal 4645993634530891009, -7350682256319278742"
"Equal 7817026693270956651, 6096434512198568703"
"Equal -1633638285389192118, 6715673836378924335"
"Equal -8225077622697633640, 4296483109254874874"
"Equal 1410024789066782830, -5187711853523653362"
"Equal -7966579353653793404, -3755697187461216498"
"Equal 8905883090368994664, 9157594587774075096"
"Equal -3578410274518334237, -8872761026773133052"
"Equal 5553316752104577622, 4965475899321239807"
"Equal 5452755596210525298, 4967400502953696384"
"Equal -4281981227475491190, -20518322797524380"
"Equal 7654127443428830732, -7412156004195114831"
"Equal 3137284354668470336, -310259351459667116"
"Equal 7108752206732575669, -4406345587864959843"
"Equal -4887832047905696617, -1959216514549658268"
"Equal 86910837433957211, -1203955412558615509"
"Equal 5849740774323247458, 3583380827239250596"
"Equal -8500888471869378381, 5400061528224485311"
"Equal 2030702171572157237, 55152205866076108"
"Equal -491920754815254029, 3958785152143733320"
"Equal -7074547990006853997, 8284313585243619146"
"Equal 5201544337924080365, -8182094123722215722"
"Equal -6857955153773544345, 6594409102074591764"
"Equal -8963204737774649888, -6248782687872366196"
"Equal -1895388977620010042, 7988951506884480026"
"Equal 3034415039012589555, 111168210581494471"
"Equal -5117168900993910317, 443201409051718881"
"Equal 6641640994066492824, 7600228509774289274"
"Equal -5453813999863734882, -1170241024989222033"
"Equal 6567394621622738153, 6643525791962742529"
"Equal -7326259326259341831, -7400434963343903595"
"Equal -8177054819426833372, -7797026927828436913"
"Equal -1910658335046703880, -1295608783641321364"
"Equal -5683099482989290295, -2465821221596239629"
"Equal 6133238341036261113, -2779617949601819730"
"Equal 8925173489004805408, 8277859366477003327"
"Equal 2538832789070498316, 6499158666648457782"
"Equal -908253583322946492, -2361657885361883722"
"Equal 6257806877011613695, 6283202585134533722"
"Equal 8603299602681230775, -4656128932944869823"
"Equal 5085162551571794773, 3754925897181107793"
"Equal -3251283552374621382, 6393466109079889502"
"Equal -2756453073987347715, 1947431001912964534"
"Equal -683791895947503712, -7604376946275207333"
"Equal 9038233432854857388, -6653551031213241979"
"Equal -1060627066412853815, -167735801336457504"
"Equal 212570264905441685, 2767533128579677467"
"Equal -1170969553494297927, 7908533795503965603"
"Equal -9213514743022200382, -1120607209364994683"
"Equal 1773574894192049713, 1849713561255843289"
"Equal -2229605102675991091, -8131156891021380579"
"Equal 2841957359359102241, 5670614133264991293"
"Equal 7637807105925850464, 1895164832246101618"
"Haskell lower 7322194071353110845, 7202074422513145443"
"Equal 6778263090130300669, -158753878618294879"
"Equal 6062390082323508605, 4572022085989086189"
"Equal -2736245938872601556, 5538620651059652964"
"Equal -8599168087465099090, 5236983733113654621"
"Equal 5374335050533680175, 2295481368738092523"
"Equal 4440092877001474576, -4594129693078024294"
"Equal -8637813564738698785, -9114000617516841273"
"Equal -2453617941724404417, 8114057144029063772"
"Equal 635710340613914184, -5884189615341425255"
"Equal 7729028842747926291, -8075461868380561134"
"Equal 8150092575816725438, -9002822440044052606"
"Haskell lower -5413888527611341464, 3525930911202158069"
"Equal -7322092744968148004, -3345843353505961797"
"Equal -7743845136615867330, 8239781209454109489"
"Equal -3369097899451690131, -2648175264648309688"
"Equal -1440226667705988743, -2271485209214586204"
"Equal 2948341764735200453, 236461634696527477"
"Equal -2129286099539398983, -5237708379384592956"
"Equal 1966688590364496597, 2015218477033648704"
"Equal -4833344362442442000, 7422308003671288111"
"Equal -4104463544013228116, -2841258595596232113"
"Equal -3871930768566650864, -4689708742727041011"
"Equal 1028565195914166280, -2136007418458335246"
"Equal 827537746398510353, 8260506811328801063"
"TeX lower -1056058825011291588, 8826155081599782425"
"Equal 1974494106909741851, -4495976893688277518"
"Equal 1358400734612744589, -1246217791896645736"
"Equal 8640796649274240346, 8227782007146947287"
"Equal -7008184282874643274, -8662410072134074563"
"Equal 529351806659658039, 6514993590055511637"
"Equal -8803913153572466255, -5135250782138280307"
"Equal -137209911170330954, 2734115532659767372"
"Equal -4045120425129073896, 157754675086533441"
"Equal 5328797900836017178, 162644275224378360"
"Equal 4244168383917130456, -8397370434997405653"
"Equal 2402299226855374123, 6085827231820134494"
"Equal 2225038305505488666, 5299298468521803059"
"Equal 5126117230207236265, -5052258482242620484"
"Equal 7446172336463897531, 7636287202107010138"
"Equal -1114815434368008864, 8704986364828859123"
"Equal -5430172545439622556, -8101467428854925176"
"Equal -2845678008778596653, -673687776403626529"
"Equal 6738138432523627909, -4196544284386630422"
"Haskell lower -959337828997700673, -8775109290247215992"
"Equal -4558513553842480672, -981133464165742679"
"Equal -7880121309880185394, 897126918678146829"
"Equal 77365740585415630, -4007185407838372338"
"Equal 4677180561427027083, -860801695278825744"
"Equal -7632116699907489579, 7966664983095971835"
"Equal -5492719808613453909, -8367786462380534026"
"Equal 1710149491949390679, 4082371581418024956"
"Equal 4163525537601933092, -3477331204498440063"
"Equal 3386876538131540799, -3800122415256697397"
"Equal 728345493087355486, -234511717519358461"
"Equal 5669930540443366761, -8611351192803698506"
"Equal 472242894250234784, -7019217164354973192"
"Equal 8817570451251909455, 6104822551423936342"
"Equal -7165593001513230812, -4623516996540333496"
"Equal -6376647563937877158, 5126587533331332226"
"Equal 80366283461084550, -2083508515904798298"
"Equal -7113677109761593262, 8316701174925822593"
"Equal -7548505537668640261, 5040135988281553361"
"Equal -3042183603234997943, 1117939747977324466"
"Equal -6353160433460516782, -4921021135150449578"
"Equal -8987328559929721964, 6576553136416346636"
"Equal -3457895721154357181, -8501824175414681782"
"Equal 589554081723850083, 8806552223456942739"
"Equal 1603564797762625129, 4663030372085188585"
"Equal -5649592578049986304, -2405200062157360425"
"Equal -3209250442019651939, -5861120019664924164"
"Equal -2199373275069266167, 1236564826303578712"
"Equal 5963000407962876335, 5909583326337505720"
"Equal -6020315677384794887, -8261325650623237275"
"Equal -2754181437432069059, -8605488665405179204"
"Haskell lower 5897024848289417605, -8760990814896188911"
"Equal -3490989857199141864, -631081140873909052"
"Equal 7141906675389566289, -3828876437692916029"
"Equal 4412879037629797856, 5312731898016708653"
"Equal 8733830293193491612, -5691388639388062600"
"Equal 1781879678592878373, -5092970692464787557"
"Equal -7987955287025076758, -7171433673174976689"
"Equal -1560446420395692099, 4845499701701318255"
"Equal 2810674415171046547, -6076542397083855182"
"Equal -8676204288402166599, 7944009321386386591"
"Equal -1785625879095638000, 8939538146290039601"
"Equal 6840815074034976329, -6444092806432197384"
"Equal -885931557784717996, -702969888637463208"
"Equal -3117114612093141685, -5386586562754403926"
"Equal 8713869299874576434, -6373043141117355698"
"Equal -1573271716990570041, 3507674555398271037"
"Equal -8282146234717222433, 6854168530460293649"
"Equal 5175710243605265129, 8640930095446443526"
"Equal 1902878921056134629, 3080736638030914163"
"Equal -3227310830270855274, 7892229131498385493"
"Equal -6078391564906871995, -3206417863904467038"
"Equal 6115649930926964218, 6599949809849645797"
"Equal -8386520717095538508, -490758462860960691"
"Equal -6107942643686153568, -3167257699648708044"
"Equal 3693262830834323975, 5624073073710712457"
"Equal -73353784509151296, -7343729942437749671"
"Equal -9154495110198724223, -452147236576965026"
"Equal 2741516435043639430, 7817738420267561554"
"Haskell lower 2340777597257203521, 3663554810465088345"
"Equal 1030831610411075979, 59539953378428970"
"Equal 2929636073739809103, 742235125018627712"
"Equal 4273158926079532372, 4532707562583412784"
"Equal 2841114568988991623, 3884216167093315819"
"Equal -7403709366525164008, 1074918655755144897"
"Equal 1289035611880831877, -3784471655329239284"
"Equal -1846677649727714420, 6269105280388585237"
"Equal 974177126725321471, -6691970128993834298"
"Equal 2462889775816135571, -7572965339713773024"
"Equal 1518379919704626881, -8461630008469658031"
"Equal 1442574512847444711, -2729110331310688707"
"Equal -618134792693665928, 5091973351163706913"
"Equal -8004999160749966182, 1779377572052440258"
"Equal -2312196479971975632, -7796305169129399926"
"Equal -9189282992760157282, 3133569591849536543"
"Equal -1066605396549404609, -7020937179946552170"
"Equal -6976792431109797930, 6963163549553151287"
"Equal 5078291624679641017, 7578366993733059039"
"Equal 3663507399870783985, -384432393196530598"
"Equal 8217272279896530767, 6046994925924976431"
"Equal -2556225600536198915, 8333357039811345395"
"Equal -3368344552295188630, 7875025563045995611"
"Equal -7433774919433897168, 7328196754067924721"
"Equal -4915319717869093775, -9218546550722062116"
"Equal -6902956395535018010, -8400133991513168282"
"Equal -2181750016257453901, -5433368096918595548"
"Equal 3975082013806954830, 4266077169560810158"
"Equal 6059252810966876880, -1376070517168406042"
"Equal 1784886570748290303, 3295622285228108602"
"Equal 5858400590224377300, 207112631418918028"
"Equal -7963285080052285846, -8219260323174587828"
"Haskell lower -6075697247162678157, -7667575156370326358"
"Equal 1095172194351855276, 6571626412681134245"
"Equal 580557372870328974, 8654532503647691291"
"Equal -1207170282397978194, 1459035486303157730"
"Equal 3428925028239626443, 4900171016070786862"
"Equal -1461997926052137335, -7568016076286687207"
"Equal 8501459525814362831, -3876041608212580416"
"Equal -5557663574460339691, 7951534698575725753"
"Equal -5068572086860529646, 4672686950754041505"
"Haskell lower 3243076877608540302, 8084053432843309260"
"Equal 4757323121289008316, -1875054541197020774"
"Equal 5392318244820458575, 857470357316703294"
"Equal 7918738974371946566, 3749033666796552195"
"Equal -521184208238286439, 2710795919850284342"
"Equal -935198969900074908, -4358727356911300096"
"Equal -2556083945869466049, 1271521840811022323"
"Equal -2125670233648810836, -4072914119119446397"
"Equal 5898544798639685180, 3064008151896837680"
"Equal 8818604398442976049, -2860490236764194066"
"Equal 1345046819237173131, 3441657650404770277"
"Equal 3417951101121858675, -4863305517637905367"
"Equal 7841529538320936195, -7567797358926966268"
"Equal 8745109286896552634, 8367503996598234091"
"Equal 3035658006784372816, -6691014221657666791"
"Equal 4204622078865981976, -2584393254789935104"
"Equal 6335147971456173447, 7347002111220533557"
"Equal 5049208260100781525, 1055454529998859766"
"Equal 9176269172913594368, -8305634550878540607"
"Equal 1695923153221583980, 6893116491903398"
"Equal -7190963784762734251, -106830766287558002"
"Equal 3582103761207517815, -2486083744353281922"
"Equal -2799486453238838321, -3923595618167626944"
"Equal 3520938171218427006, -3829269261126141598"
"Equal 4125926750041388689, -3533357153129515142"
"Equal 2122334141715882319, 4398859192193158959"
"Equal -2750490863276434016, 8454525928003723598"
"Equal 6048329732836783681, -1480662386668508057"
"Equal 5719821772500793517, 6610768237447835376"
"Equal -4176802557691061233, -4435472928759010731"
"Equal 2024059317005629748, 5551360721386144677"
"Equal -6750404348070668641, -82052873287018134"
"Equal 3422820418978792383, 709951617297937004"
"Equal 5124716054388302446, -57870385531441286"
"Equal -7787074342067381128, -6216833218124406441"
"Equal -9031771964915083409, 7439828497821168631"
"Equal -6501150488605180476, 5552942317643732977"
"Equal 9061097161432183763, -2565856091539840779"
"Equal -2734473712125591164, 599358842631596649"
"Equal 1296332195070294634, 6784979390589455636"
