"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 50"
"errors: 60"
"haskell demerits lower: 60"
"seeds: "
"Equal -3478648829764762645, 3814550273323748965"
"Equal -3984893457437226637, 7866880348114218039"
"Equal 3292187746784163420, -3694859909311757432"
"Equal -6382129558257301167, 361060635835361150"
"Equal 1848841777666383349, -3069053202038604285"
"Equal -6084635527155800612, -701185380918224935"
"Equal -570401280397282057, 7312324302023647097"
"Equal 3133960905174319283, 7432267138840050043"
"Equal -5169978159165204487, -3168071974653053351"
"Equal -2791833935812659402, -214041921819012200"
"Equal -4030648591177809413, -2912037865453087545"
"Equal 9090212655646931976, 2804987632735923892"
"Equal 8206786275839836583, 3064395587079861502"
"Equal -45492754779761052, -6289980087738586063"
"Equal 9080137340624245402, -5208925181585709433"
"Equal 2793726315219739869, -450876184853818318"
"Equal -1058923860656700611, 1989537382957545865"
"Equal 1050699066636842742, 5360403477520953572"
"Equal 5304923766250921125, 4783706337557998420"
"Equal -2592105780327504324, -2379339622284589268"
"Equal -3513184181411212871, -8171155090589582667"
"Equal -1382650643909528744, -4805159119077281863"
"Equal -404808760921528822, -7899439712665363915"
"Equal -2295705085429981628, 3955481419813590895"
"Equal 5458288791403176704, -5509767871656258842"
"Equal 4141141091863508863, -674863223697340877"
"Equal 1126764025699127280, -9035991851161764475"
"Equal -7732646221288511909, 3702850305034274620"
"Equal 7602657445549799701, -8515683154320289051"
"Equal -4714315969380158447, -3618644912187899563"
"Equal -3392990212943110394, 2831061780393999651"
"Equal 4418997154368072715, -3799672620025795759"
"Equal -6514785308349722419, 7121346215228112005"
"Equal -8667098795414673059, 7237141188986003575"
"Equal -3725099141755023060, -5489395871210405262"
"Equal -1061869043268236923, 5043300165086222055"
"Equal 1801880517299784731, -5253790688186583756"
"Equal -1060589461722852983, -2430762334452603285"
"Equal 6036959789953597966, -8191753444952041260"
"Equal 4079876604589513787, 5274496822858317206"
"Equal -6053066661159278115, -5080291235745684413"
"Equal -4798305298691814696, 8358729936076013831"
"Equal -731432570300593007, -7407853764645901895"
"Equal 1201324076055413979, 1535466974780822648"
"Equal 2059951855094274272, 7004515754351265018"
"Equal -2214686403663561071, -4140228867403167602"
"Equal -4456101852875947497, -4556370609090021457"
"Equal 659494230745477479, -6139113938327155316"
"Equal 8677475933226301860, 8227622476892775457"
"Equal -4958125061246281005, -7483115251621885575"
"Equal -7494730095043390485, -7915635219877394132"
"Equal -7744643589162024717, 5682997992049801676"
"Equal -4741355341973962141, 7577746517507553945"
"Equal -3003701083716214245, -87041617185652119"
"Equal -6994192918187642585, 6305578627710174572"
"Equal 8169938646517594796, -7266462115438457812"
"Equal -6352057974634635504, 5171627416788886584"
"Equal -601015512519818585, 8920928733393954163"
"Equal 308736614485620446, 4992610200138075099"
"Equal 8863076549821013351, 6663299354444019714"
"Equal 4107851352705709885, -2170617422914729511"
"Equal -2384846902776481082, 5923580656399547322"
"Equal -2586248998065058943, 553666895349749226"
"Equal -4537093206638844609, -3118297441650973118"
"Equal 4189460631782646851, 341439930474605325"
"Equal -6861726599083770079, 7179209317945174750"
"Equal -1798117515215157077, 831221588784547465"
"Equal -8331504079592911170, 6894539987244651131"
"Equal -2675819816155879458, -1338065795264144368"
"Equal 1208744620753047778, -2420194233150559652"
"Equal 733219878274210646, 8892430212357183078"
"Equal 1966287713816086103, 3054891878847008221"
"Equal 2264558748527422773, -852592212612626945"
"Equal -2302271181662959347, 3787866049598183384"
"Equal 691312287740596970, 6802153027291255924"
"Equal -2651404635786582254, 1203960920101373391"
"Equal 3450070108611380867, 3215073489319036847"
"Equal 4325502461400192207, 8584282112930275280"
"Equal -1454213350034325141, -4211654788414256637"
"Equal 856761057377969381, 1928339566403660018"
"Equal -3655429121168963383, 7875940820428385516"
"Equal -6259381792432462496, -2303347828185390584"
"Equal 5089203560927447853, -2074542226130952756"
"Equal -7909468600252695949, 1575594838237262806"
"Equal 2807355373250022455, -8830446348425831324"
"Equal 198863093213705977, -103922701378169932"
"Equal -8292431083119366191, -6892906939449818724"
"Equal 20883177107586502, 7139643211392340728"
"Equal 8874080518228557820, -3595337580286271421"
"Equal -7903995813368320038, -6973851678713346498"
"Equal -8136588829894825619, 5098590537616141173"
"Equal -7086654898826936384, 8155066023055650047"
"Equal -2055361036573052736, -2334135510687099053"
"Equal 2001518886845962530, -8538331445978413508"
"Equal 5936392873351726138, -1255086227889974419"
"Equal 8762674836871363173, 5647976724748957631"
"Equal 4391846297832890846, -3358072542754476742"
"Equal -8382810051988406983, -8493561935316276215"
"Equal -8339758078578896905, 855645086075962236"
"Equal 8455867987311465818, 243634514490548316"
"Equal 9202240119402636829, 6610913787840900324"
"Equal -2019253404555797909, 6629600578460185875"
"Equal -1779757489748907576, -1369689314863542798"
"Equal 2301446900352038447, -806019918359338031"
"Equal -4817610254448426126, 1299715570284990887"
"Equal -3964119601822360961, 1605088506583816104"
"Equal 6234259147798588867, 1188117140306548099"
"Equal -91784211167297534, 5986194374326232109"
"Equal -158806342275537645, 3719234963195167964"
"Equal 2284475918975891361, -2755731450192469254"
"Equal -1195403685740932835, 7041936252842415059"
"Equal 1303337102746104058, -7563486516034830102"
"Equal 8541816983518209972, 258900582890817707"
"Equal -90796522147990245, 1622496610165089855"
"Equal 3811710855417113320, 5054637487938100808"
"Equal -649132828878057098, 3117436570875653491"
"Equal 7572200120890787305, -6151445246822530943"
"Equal -4704573740459131126, -3503436923846436975"
"Equal 6390552019804556855, -7534298896062042446"
"Equal 919809039994515109, -7874152503942913943"
"Equal -7506159767666700228, -5713814016747371953"
"Equal -1599288327905702932, 5119562433302066002"
"Equal -5187600935619494379, -685418337944409150"
"Equal -6949532462872235510, 4422370954540661302"
"Equal -2663653218249229599, -3933686035318348379"
"Equal -3735235536839394533, 2468663206834567860"
"Equal -2788170836779841303, 659595335592415049"
"Equal -6026548496901578862, 3012539090845598815"
"Equal -2750754905017315895, 1725314588022283016"
"Equal -3280270595644361338, 934049842826535191"
"Equal -6279131561462428103, 5218953955701917872"
"Equal 3497778625021333323, 7969439964021349880"
"Equal -4893192488988599020, 8246890049677213650"
"Equal 7172077821653824532, 4761288258638690754"
"Equal -5714486699220516213, -299713808374630373"
"Equal -8506991952305767786, -3746290738768350993"
"Equal 2082357412889746389, -2051664255586545549"
"Equal -1568858796008019010, -3016448345483364647"
"Equal 7939980044620192499, 962053313236931866"
"Equal 281308925255298694, 8870022199546685367"
"Equal 4713628387897902406, 5676989307051360117"
"Equal 1332479964130383814, -4264671088478862449"
"Equal -3871098773751044098, 2502209512629724294"
"Equal 5103125953633198677, 1181465548127702572"
"Equal -4715159165988957254, 1095408346622126521"
"Equal 8935183025996780508, 559175978474049173"
"Equal 3528714408738281760, -3234602658534554370"
"Equal 7587369493715727542, -2649843880726270925"
"Equal -170788685250876839, -6414809095960675103"
"Equal -8262775493634660022, -214880527504026435"
"Equal 7085508196495518805, -3357293541475802159"
"Equal -1335081668028795287, 3230636841954787710"
"Equal -3845545628551509162, -1376983616518238433"
"Equal 6517223405959905667, -176350095639099341"
"Equal -3589934435319014793, 2909460481267169816"
"Equal -1083052026723074811, 8718022919193962932"
"Equal -5516912944585112481, -3519686805690215527"
"Equal 5077091394731346952, 7363772855769787294"
"Equal -7964734762398470712, -6747931100718582983"
"Equal -3083362755536170929, -8099466164324216232"
"Equal 1134476853943338874, -8710817191279869964"
"Equal -2724080688614045375, -381319550669292893"
"Equal -7707993828358815008, -7990277314823003317"
"Equal -8878796483529237836, 4012389104124927888"
"Equal 6224849247436782484, 4962769681376425765"
"Equal 8754184132145866241, 6070951980128566665"
"Equal -7230705762933789111, -2692210119164525208"
"Equal 889000735633667560, 2349431899235674840"
"Equal -4984004227648880982, 3553062211696041442"
"Equal 593523888022908515, 3564704279399041932"
"Equal -6514042280109382715, 5264546988046113473"
"Equal -4017095398133094378, -268120917627212418"
"Equal -1202110317304562939, -7744679945487702961"
"Equal 6983472808195063532, 6832772037213061306"
"Equal -6013219654219984691, 1125385803002641893"
"Equal 3233407921089795050, 2770642806584220688"
"Equal -5901368518922059460, -8823414022839554825"
"Equal -4611488875783972697, -7198040695646328183"
"Equal 5837173974287591511, 2562806499230660371"
"Equal -7016076857197225983, 7674316656478064526"
"Equal -4273324298008509361, 4171644912500305711"
"Equal 1681512164297291089, 4071607338783237953"
"Equal -6063819816920066873, -2697823120691936733"
"Equal 7575547323003111627, -2428057923012506141"
"Equal 8021491494037802827, 2332989833326236139"
"Equal 7440474323113134022, 8437156171943981617"
"Equal -7702591954985429393, -2769624873169449652"
"Equal -8265537619463522293, 7605258578667862753"
"Equal 128047330644330098, -6902506103024686757"
"Equal -8322446728922666147, -2996054601495954668"
"Equal -7338110296283103814, 848086726960701864"
"Equal -7078711302420782783, -7867102285409907313"
"Equal -8512145793406386274, 4272797022612901194"
"Equal 2493873773569639659, 194573827472166450"
"Equal 3373741825041071787, 556046435837379230"
"Equal 3972007018644426195, -7242982381967716364"
"Equal 2804476859135392736, 5852788602182115691"
"Equal -1093030290927748186, -2902899431269033492"
"Equal 7745483716766317401, -2454942787831624055"
"Equal 2319053208843504315, 138750999458210897"
"Equal 310412009518681593, -2736438883287484392"
"Equal -7661306237175283711, -244209811694530711"
"Equal -17214142929439409, -4265932379075614923"
"Equal 2560974175087442509, 2080784117361868396"
"Equal 3745727746769829366, 8089055470063588956"
"Equal 4147898757209883488, 31228472136714210"
"Equal -8754632098417876926, 6073059917666271940"
"Equal 2840365090456119776, 367061290042023684"
"Equal 8931160188219706615, 2866768763604757669"
"Equal 4126691235460915067, -1026057564862615144"
"Equal -3960585374249515725, -3822438850500599275"
"Equal 5056945313509959916, 7565476579321751563"
"Equal -398816158588577816, 6967469419867992614"
"Equal 1193177385898042243, -1291982070267332294"
"Equal 5950734037409189748, -6211426009674465983"
"Equal -4332014233255177399, -8500506684237229846"
"Equal -857534410436120486, 3453628228849693677"
"Equal -639493784281582253, -1886125090536308802"
"Equal 388011582891235733, 4260296812519443226"
"Equal 267627181881515232, 46471520881656006"
"Equal -5723451458069379116, 446783532704792550"
"Equal 6880949589320951418, -6413589909624810223"
"Equal 4335100025025289723, 6522765166890130740"
"Equal 8920777979236228701, 6631071569504731399"
"Equal 2037613287432693874, 6317555011324249705"
"Equal 23422638373998315, 500627934002523615"
"Equal 5683674437830653895, 8505198312040914855"
"Equal -3229252054371352492, 1772893937105021210"
"Equal -8618021502137172560, -2885905838151572966"
"Equal 4411525818253626940, 8771654938708924207"
"Equal 7061131978526033582, 6255216364463531798"
"Equal 1438015013155207274, 4091848449639556554"
"Equal 872940834351107044, -898763637128561970"
"Equal -1967642734649354916, -5728539982917150560"
"Equal -3946963069737382053, -711636147611385073"
"Equal -324789346148736417, 1865056619156715461"
"Equal -7080497264939880081, -1344389338232290777"
"Equal -233071301453227203, 5696084982015579746"
"Equal -5563611416299763700, 1117336989715407095"
"Equal 3662599928481032427, -2046721720072659138"
"Equal 5512805979330794375, -2100687800215185472"
"Haskell lower -1630593838497239340, -6751236731103405536"
"Equal -865874366173327777, -2261345253849480614"
"Equal 1767218145555418810, -1563915717916353014"
"Equal 4242516708493635724, 4623808839150358399"
"Equal 1326460299281602359, 3371080808545800804"
"Equal -5281136130366177418, 3244081537182809672"
"Equal -2066054090639572411, -2202174661156442829"
"Equal 7967051845825457413, -841113069840114997"
"Equal -4291622938300348516, -3047831979901090925"
"Equal -7695302354546496089, 2713457724402861912"
"Equal -2942603990654256222, -4718926610326927557"
"Equal -642517655917148266, -2139733084147924816"
"Equal -6749865954265079374, 7238875094176353877"
"Equal 992755864571753020, 8620037092146641095"
"Equal 1676327298783318429, -491485986612586725"
"Equal 40284626504635101, 3393158016685217886"
"Equal -2014298702845480248, -3276993753730340451"
"Equal -4015454516165394196, 8737210848787933199"
"Equal -264366152996660162, 4051856057898402283"
"Equal 901482967434585392, -1884791017292352148"
"Equal -6257351640702594858, 5045183172834052918"
"Equal 6141490971505527536, -1978441697311548316"
"Equal 2566289678467225129, -3462275727145548764"
"Equal -565225150961892907, 3773897041743665243"
"Equal 3773407903040686010, 8762035328717387230"
"Equal -9150776463592471194, 2501780093065560479"
"Equal -1674692276781073651, 4906154630674749033"
"Equal 4237949782572718193, -7769257244171640024"
"Equal -784778033103454287, 6567329424685221975"
"Equal -8923392481642995413, -8753011849359900543"
"Equal 2364982528131560942, -1604819167830382768"
"Equal 567022028604756798, -4570712253635507773"
"Equal -4415326517415698995, 6523278528003247489"
"Equal 3988014008776254093, 4418519264672006961"
"Equal -789689140247354525, -4924122217285402438"
"Equal 6188578734908672020, 3003099329530217276"
"Equal -5779948954745294087, 4063182282336736310"
"Equal 2850496869178206100, 8133985644009608706"
"Equal 7577747456411209760, 2993400550428164909"
"Equal -88997922923978135, -6509815541447631287"
"Equal -7599987155229552256, 4318636771725034571"
"Equal 8816127330788043752, -3113355020456814460"
"Equal -7230950653613132095, -6996029294744035993"
"Equal 5031276203347471920, 8946721759593652398"
"Equal 4233433581346947440, -8118389429698633127"
"Equal 1793432556461534117, -6628899327181306938"
"Equal 8550463804925168049, 7336251347502709057"
"Equal -8160435559663065588, 8932713705203792747"
"Equal -7120265846835113329, 3389469520946959714"
"Equal 2746394715479587446, 3279694463487759069"
"Equal -8625703178000330311, -6129872038462080128"
"Equal -6497264210765834736, 7031704023929430833"
"Equal -3930928468103495241, -99725808113807956"
"Equal 3358754597691991058, -1148467397364116252"
"Equal 2954038815919443726, 8229352381491170528"
